Attaching to 221_zk_1, 221_kafka_1, 221_connect_1
zk_1       | ZooKeeper JMX enabled by default
connect_1  | [2019-07-01 12:39:06,009] INFO Added plugin 'org.apache.kafka.connect.transforms.Cast$Value' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:167)
connect_1  | [2019-07-01 12:39:06,009] INFO Added plugin 'org.apache.kafka.connect.transforms.ExtractField$Value' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:167)
connect_1  | [2019-07-01 12:39:06,009] INFO Added plugin 'org.apache.kafka.connect.transforms.MaskField$Value' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:167)
connect_1  | [2019-07-01 12:39:06,009] INFO Added plugin 'org.apache.kafka.connect.transforms.TimestampConverter$Value' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:167)
connect_1  | [2019-07-01 12:39:06,009] INFO Added plugin 'org.apache.kafka.connect.transforms.InsertField$Key' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:167)
connect_1  | [2019-07-01 12:39:06,010] INFO Added plugin 'org.apache.kafka.connect.transforms.TimestampConverter$Key' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:167)
connect_1  | [2019-07-01 12:39:06,010] INFO Added plugin 'org.apache.kafka.connect.transforms.Flatten$Value' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:167)
connect_1  | [2019-07-01 12:39:06,010] INFO Added plugin 'org.apache.kafka.connect.rest.basic.auth.extension.BasicAuthSecurityRestExtension' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:167)
connect_1  | [2019-07-01 12:39:06,012] INFO Added aliases 'JdbcSinkConnector' and 'JdbcSink' to plugin 'com.it.ibm.kafka.connectors.JdbcSinkConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,013] INFO Added aliases 'JdbcSourceConnector' and 'JdbcSource' to plugin 'com.it.ibm.kafka.connectors.JdbcSourceConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,013] INFO Added aliases 'FileStreamSinkConnector' and 'FileStreamSink' to plugin 'org.apache.kafka.connect.file.FileStreamSinkConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,014] INFO Added aliases 'FileStreamSourceConnector' and 'FileStreamSource' to plugin 'org.apache.kafka.connect.file.FileStreamSourceConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,016] INFO Added aliases 'MockConnector' and 'Mock' to plugin 'org.apache.kafka.connect.tools.MockConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,017] INFO Added aliases 'MockSinkConnector' and 'MockSink' to plugin 'org.apache.kafka.connect.tools.MockSinkConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,017] INFO Added aliases 'MockSourceConnector' and 'MockSource' to plugin 'org.apache.kafka.connect.tools.MockSourceConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,017] INFO Added aliases 'SchemaSourceConnector' and 'SchemaSource' to plugin 'org.apache.kafka.connect.tools.SchemaSourceConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,018] INFO Added aliases 'VerifiableSinkConnector' and 'VerifiableSink' to plugin 'org.apache.kafka.connect.tools.VerifiableSinkConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,018] INFO Added aliases 'VerifiableSourceConnector' and 'VerifiableSource' to plugin 'org.apache.kafka.connect.tools.VerifiableSourceConnector' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,018] INFO Added aliases 'ByteArrayConverter' and 'ByteArray' to plugin 'org.apache.kafka.connect.converters.ByteArrayConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,018] INFO Added aliases 'DoubleConverter' and 'Double' to plugin 'org.apache.kafka.connect.converters.DoubleConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,019] INFO Added aliases 'FloatConverter' and 'Float' to plugin 'org.apache.kafka.connect.converters.FloatConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,019] INFO Added aliases 'IntegerConverter' and 'Integer' to plugin 'org.apache.kafka.connect.converters.IntegerConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,020] INFO Added aliases 'LongConverter' and 'Long' to plugin 'org.apache.kafka.connect.converters.LongConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,020] INFO Added aliases 'ShortConverter' and 'Short' to plugin 'org.apache.kafka.connect.converters.ShortConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,020] INFO Added aliases 'JsonConverter' and 'Json' to plugin 'org.apache.kafka.connect.json.JsonConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,020] INFO Added aliases 'StringConverter' and 'String' to plugin 'org.apache.kafka.connect.storage.StringConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,021] INFO Added aliases 'ByteArrayConverter' and 'ByteArray' to plugin 'org.apache.kafka.connect.converters.ByteArrayConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,021] INFO Added aliases 'DoubleConverter' and 'Double' to plugin 'org.apache.kafka.connect.converters.DoubleConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,021] INFO Added aliases 'FloatConverter' and 'Float' to plugin 'org.apache.kafka.connect.converters.FloatConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,021] INFO Added aliases 'IntegerConverter' and 'Integer' to plugin 'org.apache.kafka.connect.converters.IntegerConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,022] INFO Added aliases 'LongConverter' and 'Long' to plugin 'org.apache.kafka.connect.converters.LongConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,022] INFO Added aliases 'ShortConverter' and 'Short' to plugin 'org.apache.kafka.connect.converters.ShortConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,023] INFO Added aliases 'JsonConverter' and 'Json' to plugin 'org.apache.kafka.connect.json.JsonConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,023] INFO Added alias 'SimpleHeaderConverter' to plugin 'org.apache.kafka.connect.storage.SimpleHeaderConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:383)
connect_1  | [2019-07-01 12:39:06,024] INFO Added aliases 'StringConverter' and 'String' to plugin 'org.apache.kafka.connect.storage.StringConverter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:386)
connect_1  | [2019-07-01 12:39:06,025] INFO Added alias 'RegexRouter' to plugin 'org.apache.kafka.connect.transforms.RegexRouter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:383)
connect_1  | [2019-07-01 12:39:06,026] INFO Added alias 'TimestampRouter' to plugin 'org.apache.kafka.connect.transforms.TimestampRouter' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:383)
connect_1  | [2019-07-01 12:39:06,026] INFO Added alias 'ValueToKey' to plugin 'org.apache.kafka.connect.transforms.ValueToKey' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:383)
connect_1  | [2019-07-01 12:39:06,027] INFO Added alias 'BasicAuthSecurityRestExtension' to plugin 'org.apache.kafka.connect.rest.basic.auth.extension.BasicAuthSecurityRestExtension' (org.apache.kafka.connect.runtime.isolation.DelegatingClassLoader:383)
connect_1  | [2019-07-01 12:39:06,046] INFO DistributedConfig values:
connect_1  |    access.control.allow.methods =
connect_1  |    access.control.allow.origin =
connect_1  |    bootstrap.servers = [kafka:9092]
connect_1  |    client.dns.lookup = default
connect_1  |    client.id =
connect_1  |    config.providers = []
connect_1  |    config.storage.replication.factor = 1
connect_1  |    config.storage.topic = connect-configs
connect_1  |    connections.max.idle.ms = 540000
connect_1  |    group.id = connect-cluster-A
connect_1  |    header.converter = class org.apache.kafka.connect.storage.SimpleHeaderConverter
connect_1  |    heartbeat.interval.ms = 3000
connect_1  |    internal.key.converter = class org.apache.kafka.connect.json.JsonConverter
connect_1  |    internal.value.converter = class org.apache.kafka.connect.json.JsonConverter
connect_1  |    key.converter = class org.apache.kafka.connect.json.JsonConverter
connect_1  |    listeners = null
connect_1  |    metadata.max.age.ms = 300000
connect_1  |    metric.reporters = []
connect_1  |    metrics.num.samples = 2
connect_1  |    metrics.recording.level = INFO
connect_1  |    metrics.sample.window.ms = 30000
connect_1  |    offset.flush.interval.ms = 10000
connect_1  |    offset.flush.timeout.ms = 5000
connect_1  |    offset.storage.partitions = 25
connect_1  |    offset.storage.replication.factor = 1
connect_1  |    offset.storage.topic = connect-offsets
connect_1  |    plugin.path = [/usr/local/share/kafka/plugins/]
connect_1  |    rebalance.timeout.ms = 60000
connect_1  |    receive.buffer.bytes = 32768
connect_1  |    reconnect.backoff.max.ms = 1000
connect_1  |    reconnect.backoff.ms = 50
connect_1  |    request.timeout.ms = 40000
connect_1  |    rest.advertised.host.name = null
connect_1  |    rest.advertised.listener = null
connect_1  |    rest.advertised.port = null
connect_1  |    rest.extension.classes = []
connect_1  |    rest.host.name = null
connect_1  |    rest.port = 8083
connect_1  |    retry.backoff.ms = 100
connect_1  |    sasl.client.callback.handler.class = null
connect_1  |    sasl.jaas.config = null
connect_1  |    sasl.kerberos.kinit.cmd = /usr/bin/kinit
connect_1  |    sasl.kerberos.min.time.before.relogin = 60000
connect_1  |    sasl.kerberos.service.name = null
connect_1  |    sasl.kerberos.ticket.renew.jitter = 0.05
connect_1  |    sasl.kerberos.ticket.renew.window.factor = 0.8
connect_1  |    sasl.login.callback.handler.class = null
connect_1  |    sasl.login.class = null
connect_1  |    sasl.login.refresh.buffer.seconds = 300
connect_1  |    sasl.login.refresh.min.period.seconds = 60
connect_1  |    sasl.login.refresh.window.factor = 0.8
connect_1  |    sasl.login.refresh.window.jitter = 0.05
connect_1  |    sasl.mechanism = GSSAPI
connect_1  |    security.protocol = PLAINTEXT
connect_1  |    send.buffer.bytes = 131072
connect_1  |    session.timeout.ms = 10000
connect_1  |    ssl.cipher.suites = null
connect_1  |    ssl.client.auth = none
connect_1  |    ssl.enabled.protocols = [TLSv1.2, TLSv1.1, TLSv1]
connect_1  |    ssl.endpoint.identification.algorithm = https
connect_1  |    ssl.key.password = null
connect_1  |    ssl.keymanager.algorithm = SunX509
connect_1  |    ssl.keystore.location = null
connect_1  |    ssl.keystore.password = null
connect_1  |    ssl.keystore.type = JKS
connect_1  |    ssl.protocol = TLS
connect_1  |    ssl.provider = null
connect_1  |    ssl.secure.random.implementation = null
connect_1  |    ssl.trustmanager.algorithm = PKIX
connect_1  |    ssl.truststore.location = null
connect_1  |    ssl.truststore.password = null
connect_1  |    ssl.truststore.type = JKS
connect_1  |    status.storage.partitions = 5
connect_1  |    status.storage.replication.factor = 1
connect_1  |    status.storage.topic = connect-status
connect_1  |    task.shutdown.graceful.timeout.ms = 5000
connect_1  |    value.converter = class org.apache.kafka.connect.json.JsonConverter
connect_1  |    worker.sync.timeout.ms = 3000
connect_1  |    worker.unsync.backoff.ms = 300000
connect_1  |  (org.apache.kafka.connect.runtime.distributed.DistributedConfig:279)
connect_1  | [2019-07-01 12:39:06,048] INFO Worker configuration property 'internal.key.converter' is deprecated and may be removed in an upcoming release. The specified value 'org.apache.kafka.connect.json.JsonConverter' matches the default, so this property can be safely removed from the worker configuration. (org.apache.kafka.connect.runtime.WorkerConfig:322)
connect_1  | [2019-07-01 12:39:06,048] INFO Worker configuration property 'internal.key.converter.schemas.enable' (along with all configuration for 'internal.key.converter') is deprecated and may be removed in an upcoming release. The specified value 'false' matches the default, so this property can be safely removed from the worker configuration. (org.apache.kafka.connect.runtime.WorkerConfig:322)
connect_1  | [2019-07-01 12:39:06,049] INFO Worker configuration property 'internal.value.converter' is deprecated and may be removed in an upcoming release. The specified value 'org.apache.kafka.connect.json.JsonConverter' matches the default, so this property can be safely removed from the worker configuration. (org.apache.kafka.connect.runtime.WorkerConfig:322)
connect_1  | [2019-07-01 12:39:06,049] INFO Worker configuration property 'internal.value.converter.schemas.enable' (along with all configuration for 'internal.value.converter') is deprecated and may be removed in an upcoming release. The specified value 'false' matches the default, so this property can be safely removed from the worker configuration. (org.apache.kafka.connect.runtime.WorkerConfig:322)
connect_1  | [2019-07-01 12:39:06,051] INFO Creating Kafka admin client (org.apache.kafka.connect.util.ConnectUtils:43)
connect_1  | [2019-07-01 12:39:06,061] INFO AdminClientConfig values:
connect_1  |    bootstrap.servers = [kafka:9092]
connect_1  |    client.dns.lookup = default
connect_1  |    client.id =
connect_1  |    connections.max.idle.ms = 300000
connect_1  |    metadata.max.age.ms = 300000
connect_1  |    metric.reporters = []
connect_1  |    metrics.num.samples = 2
connect_1  |    metrics.recording.level = INFO
connect_1  |    metrics.sample.window.ms = 30000
connect_1  |    receive.buffer.bytes = 65536
connect_1  |    reconnect.backoff.max.ms = 1000
connect_1  |    reconnect.backoff.ms = 50
connect_1  |    request.timeout.ms = 120000
connect_1  |    retries = 5
connect_1  |    retry.backoff.ms = 100
connect_1  |    sasl.client.callback.handler.class = null
connect_1  |    sasl.jaas.config = null
connect_1  |    sasl.kerberos.kinit.cmd = /usr/bin/kinit
connect_1  |    sasl.kerberos.min.time.before.relogin = 60000
connect_1  |    sasl.kerberos.service.name = null
connect_1  |    sasl.kerberos.ticket.renew.jitter = 0.05
connect_1  |    sasl.kerberos.ticket.renew.window.factor = 0.8
connect_1  |    sasl.login.callback.handler.class = null
connect_1  |    sasl.login.class = null
connect_1  |    sasl.login.refresh.buffer.seconds = 300
connect_1  |    sasl.login.refresh.min.period.seconds = 60
connect_1  |    sasl.login.refresh.window.factor = 0.8
connect_1  |    sasl.login.refresh.window.jitter = 0.05
connect_1  |    sasl.mechanism = GSSAPI
connect_1  |    security.protocol = PLAINTEXT
connect_1  |    send.buffer.bytes = 131072
connect_1  |    ssl.cipher.suites = null
connect_1  |    ssl.enabled.protocols = [TLSv1.2, TLSv1.1, TLSv1]
connect_1  |    ssl.endpoint.identification.algorithm = https
connect_1  |    ssl.key.password = null
connect_1  |    ssl.keymanager.algorithm = SunX509
connect_1  |    ssl.keystore.location = null
connect_1  |    ssl.keystore.password = null
connect_1  |    ssl.keystore.type = JKS
connect_1  |    ssl.protocol = TLS
connect_1  |    ssl.provider = null
connect_1  |    ssl.secure.random.implementation = null
connect_1  |    ssl.trustmanager.algorithm = PKIX
connect_1  |    ssl.truststore.location = null
connect_1  |    ssl.truststore.password = null
connect_1  |    ssl.truststore.type = JKS
connect_1  |  (org.apache.kafka.clients.admin.AdminClientConfig:279)
connect_1  | [2019-07-01 12:39:06,119] WARN The configuration 'config.storage.topic' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
